"","state","state_code","state_name","county_code","county"
"611","IL","17","Illinois","031","Cook County"
"612","IL","17","Illinois","033","Crawford County"
"613","IL","17","Illinois","035","Cumberland County"
"614","IL","17","Illinois","037","DeKalb County"
"615","IL","17","Illinois","039","De Witt County"
"616","IL","17","Illinois","041","Douglas County"
"617","IL","17","Illinois","043","DuPage County"
"618","IL","17","Illinois","045","Edgar County"
"619","IL","17","Illinois","047","Edwards County"
"620","IL","17","Illinois","049","Effingham County"
"621","IL","17","Illinois","051","Fayette County"
"622","IL","17","Illinois","053","Ford County"
"623","IL","17","Illinois","055","Franklin County"
"624","IL","17","Illinois","057","Fulton County"
"625","IL","17","Illinois","059","Gallatin County"
"626","IL","17","Illinois","061","Greene County"
"627","IL","17","Illinois","063","Grundy County"
"628","IL","17","Illinois","065","Hamilton County"
"629","IL","17","Illinois","067","Hancock County"
"630","IL","17","Illinois","069","Hardin County"
"631","IL","17","Illinois","071","Henderson County"
"632","IL","17","Illinois","073","Henry County"
"633","IL","17","Illinois","075","Iroquois County"
"634","IL","17","Illinois","077","Jackson County"
"635","IL","17","Illinois","079","Jasper County"
"636","IL","17","Illinois","081","Jefferson County"
"637","IL","17","Illinois","083","Jersey County"
"638","IL","17","Illinois","085","Jo Daviess County"
"639","IL","17","Illinois","087","Johnson County"
"640","IL","17","Illinois","089","Kane County"
"641","IL","17","Illinois","091","Kankakee County"
"642","IL","17","Illinois","093","Kendall County"
"643","IL","17","Illinois","095","Knox County"
"644","IL","17","Illinois","097","Lake County"
"645","IL","17","Illinois","099","LaSalle County"
"646","IL","17","Illinois","101","Lawrence County"
"647","IL","17","Illinois","103","Lee County"
"648","IL","17","Illinois","105","Livingston County"
"649","IL","17","Illinois","107","Logan County"
"650","IL","17","Illinois","109","McDonough County"
"651","IL","17","Illinois","111","McHenry County"
"652","IL","17","Illinois","113","McLean County"
"653","IL","17","Illinois","115","Macon County"
"654","IL","17","Illinois","117","Macoupin County"
"655","IL","17","Illinois","119","Madison County"
"656","IL","17","Illinois","121","Marion County"
"657","IL","17","Illinois","123","Marshall County"
"658","IL","17","Illinois","125","Mason County"
"659","IL","17","Illinois","127","Massac County"
"660","IL","17","Illinois","129","Menard County"
"661","IL","17","Illinois","131","Mercer County"
"662","IL","17","Illinois","133","Monroe County"
"663","IL","17","Illinois","135","Montgomery County"
"664","IL","17","Illinois","137","Morgan County"
"665","IL","17","Illinois","139","Moultrie County"
"666","IL","17","Illinois","141","Ogle County"
"667","IL","17","Illinois","143","Peoria County"
"668","IL","17","Illinois","145","Perry County"
"669","IL","17","Illinois","147","Piatt County"
"670","IL","17","Illinois","149","Pike County"
"671","IL","17","Illinois","151","Pope County"
"672","IL","17","Illinois","153","Pulaski County"
"673","IL","17","Illinois","155","Putnam County"
"674","IL","17","Illinois","157","Randolph County"
"675","IL","17","Illinois","159","Richland County"
"676","IL","17","Illinois","161","Rock Island County"
"677","IL","17","Illinois","163","St. Clair County"
"678","IL","17","Illinois","165","Saline County"
"679","IL","17","Illinois","167","Sangamon County"
"680","IL","17","Illinois","169","Schuyler County"
"681","IL","17","Illinois","171","Scott County"
"682","IL","17","Illinois","173","Shelby County"
"683","IL","17","Illinois","175","Stark County"
"684","IL","17","Illinois","177","Stephenson County"
"685","IL","17","Illinois","179","Tazewell County"
"686","IL","17","Illinois","181","Union County"
"687","IL","17","Illinois","183","Vermilion County"
"688","IL","17","Illinois","185","Wabash County"
"689","IL","17","Illinois","187","Warren County"
"690","IL","17","Illinois","189","Washington County"
"691","IL","17","Illinois","191","Wayne County"
"692","IL","17","Illinois","193","White County"
"693","IL","17","Illinois","195","Whiteside County"
"694","IL","17","Illinois","197","Will County"
"695","IL","17","Illinois","199","Williamson County"
"696","IL","17","Illinois","201","Winnebago County"
"697","IL","17","Illinois","203","Woodford County"
"698","IN","18","Indiana","001","Adams County"
"699","IN","18","Indiana","003","Allen County"
"700","IN","18","Indiana","005","Bartholomew County"
"701","IN","18","Indiana","007","Benton County"
"702","IN","18","Indiana","009","Blackford County"
"703","IN","18","Indiana","011","Boone County"
"704","IN","18","Indiana","013","Brown County"
"705","IN","18","Indiana","015","Carroll County"
"706","IN","18","Indiana","017","Cass County"
"707","IN","18","Indiana","019","Clark County"
"708","IN","18","Indiana","021","Clay County"
"709","IN","18","Indiana","023","Clinton County"
"710","IN","18","Indiana","025","Crawford County"
"711","IN","18","Indiana","027","Daviess County"
"712","IN","18","Indiana","029","Dearborn County"
"713","IN","18","Indiana","031","Decatur County"
"714","IN","18","Indiana","033","DeKalb County"
"715","IN","18","Indiana","035","Delaware County"
"716","IN","18","Indiana","037","Dubois County"
"717","IN","18","Indiana","039","Elkhart County"
"718","IN","18","Indiana","041","Fayette County"
"719","IN","18","Indiana","043","Floyd County"
"720","IN","18","Indiana","045","Fountain County"
"721","IN","18","Indiana","047","Franklin County"
"722","IN","18","Indiana","049","Fulton County"
"723","IN","18","Indiana","051","Gibson County"
"724","IN","18","Indiana","053","Grant County"
"725","IN","18","Indiana","055","Greene County"
"726","IN","18","Indiana","057","Hamilton County"
"727","IN","18","Indiana","059","Hancock County"
"728","IN","18","Indiana","061","Harrison County"
"729","IN","18","Indiana","063","Hendricks County"
"730","IN","18","Indiana","065","Henry County"
"731","IN","18","Indiana","067","Howard County"
"732","IN","18","Indiana","069","Huntington County"
"733","IN","18","Indiana","071","Jackson County"
"734","IN","18","Indiana","073","Jasper County"
"735","IN","18","Indiana","075","Jay County"
"736","IN","18","Indiana","077","Jefferson County"
"737","IN","18","Indiana","079","Jennings County"
"738","IN","18","Indiana","081","Johnson County"
"739","IN","18","Indiana","083","Knox County"
"740","IN","18","Indiana","085","Kosciusko County"
"741","IN","18","Indiana","087","LaGrange County"
"742","IN","18","Indiana","089","Lake County"
"743","IN","18","Indiana","091","LaPorte County"
"744","IN","18","Indiana","093","Lawrence County"
"745","IN","18","Indiana","095","Madison County"
"746","IN","18","Indiana","097","Marion County"
"747","IN","18","Indiana","099","Marshall County"
"748","IN","18","Indiana","101","Martin County"
"749","IN","18","Indiana","103","Miami County"
"750","IN","18","Indiana","105","Monroe County"
"751","IN","18","Indiana","107","Montgomery County"
"752","IN","18","Indiana","109","Morgan County"
"753","IN","18","Indiana","111","Newton County"
"754","IN","18","Indiana","113","Noble County"
"755","IN","18","Indiana","115","Ohio County"
"756","IN","18","Indiana","117","Orange County"
"757","IN","18","Indiana","119","Owen County"
"758","IN","18","Indiana","121","Parke County"
"759","IN","18","Indiana","123","Perry County"
"760","IN","18","Indiana","125","Pike County"
"761","IN","18","Indiana","127","Porter County"
"762","IN","18","Indiana","129","Posey County"
"763","IN","18","Indiana","131","Pulaski County"
"764","IN","18","Indiana","133","Putnam County"
"765","IN","18","Indiana","135","Randolph County"
"766","IN","18","Indiana","137","Ripley County"
"767","IN","18","Indiana","139","Rush County"
"768","IN","18","Indiana","141","St. Joseph County"
"769","IN","18","Indiana","143","Scott County"
"770","IN","18","Indiana","145","Shelby County"
"771","IN","18","Indiana","147","Spencer County"
"772","IN","18","Indiana","149","Starke County"
"773","IN","18","Indiana","151","Steuben County"
"774","IN","18","Indiana","153","Sullivan County"
"775","IN","18","Indiana","155","Switzerland County"
"776","IN","18","Indiana","157","Tippecanoe County"
"777","IN","18","Indiana","159","Tipton County"
"778","IN","18","Indiana","161","Union County"
"779","IN","18","Indiana","163","Vanderburgh County"
"780","IN","18","Indiana","165","Vermillion County"
"781","IN","18","Indiana","167","Vigo County"
"782","IN","18","Indiana","169","Wabash County"
"783","IN","18","Indiana","171","Warren County"
"784","IN","18","Indiana","173","Warrick County"
"785","IN","18","Indiana","175","Washington County"
"786","IN","18","Indiana","177","Wayne County"
"787","IN","18","Indiana","179","Wells County"
"788","IN","18","Indiana","181","White County"
"789","IN","18","Indiana","183","Whitley County"
"790","IA","19","Iowa","001","Adair County"
"791","IA","19","Iowa","003","Adams County"
"792","IA","19","Iowa","005","Allamakee County"
"793","IA","19","Iowa","007","Appanoose County"
"794","IA","19","Iowa","009","Audubon County"
"795","IA","19","Iowa","011","Benton County"
"796","IA","19","Iowa","013","Black Hawk County"
"797","IA","19","Iowa","015","Boone County"
"798","IA","19","Iowa","017","Bremer County"
"799","IA","19","Iowa","019","Buchanan County"
"800","IA","19","Iowa","021","Buena Vista County"
"801","IA","19","Iowa","023","Butler County"
"802","IA","19","Iowa","025","Calhoun County"
"803","IA","19","Iowa","027","Carroll County"
"804","IA","19","Iowa","029","Cass County"
"805","IA","19","Iowa","031","Cedar County"
"806","IA","19","Iowa","033","Cerro Gordo County"
"807","IA","19","Iowa","035","Cherokee County"
"808","IA","19","Iowa","037","Chickasaw County"
"809","IA","19","Iowa","039","Clarke County"
"810","IA","19","Iowa","041","Clay County"
"811","IA","19","Iowa","043","Clayton County"
"812","IA","19","Iowa","045","Clinton County"
"813","IA","19","Iowa","047","Crawford County"
"814","IA","19","Iowa","049","Dallas County"
"815","IA","19","Iowa","051","Davis County"
"816","IA","19","Iowa","053","Decatur County"
"817","IA","19","Iowa","055","Delaware County"
"818","IA","19","Iowa","057","Des Moines County"
"819","IA","19","Iowa","059","Dickinson County"
"820","IA","19","Iowa","061","Dubuque County"
"821","IA","19","Iowa","063","Emmet County"
"822","IA","19","Iowa","065","Fayette County"
"823","IA","19","Iowa","067","Floyd County"
"824","IA","19","Iowa","069","Franklin County"
"825","IA","19","Iowa","071","Fremont County"
"826","IA","19","Iowa","073","Greene County"
"827","IA","19","Iowa","075","Grundy County"
"828","IA","19","Iowa","077","Guthrie County"
"829","IA","19","Iowa","079","Hamilton County"
"830","IA","19","Iowa","081","Hancock County"
"831","IA","19","Iowa","083","Hardin County"
"832","IA","19","Iowa","085","Harrison County"
"833","IA","19","Iowa","087","Henry County"
"834","IA","19","Iowa","089","Howard County"
"835","IA","19","Iowa","091","Humboldt County"
"836","IA","19","Iowa","093","Ida County"
"837","IA","19","Iowa","095","Iowa County"
"838","IA","19","Iowa","097","Jackson County"
"839","IA","19","Iowa","099","Jasper County"
"840","IA","19","Iowa","101","Jefferson County"
"841","IA","19","Iowa","103","Johnson County"
"842","IA","19","Iowa","105","Jones County"
"843","IA","19","Iowa","107","Keokuk County"
"844","IA","19","Iowa","109","Kossuth County"
"845","IA","19","Iowa","111","Lee County"
"846","IA","19","Iowa","113","Linn County"
"847","IA","19","Iowa","115","Louisa County"
"848","IA","19","Iowa","117","Lucas County"
"849","IA","19","Iowa","119","Lyon County"
"850","IA","19","Iowa","121","Madison County"
"851","IA","19","Iowa","123","Mahaska County"
"852","IA","19","Iowa","125","Marion County"
"853","IA","19","Iowa","127","Marshall County"
"854","IA","19","Iowa","129","Mills County"
"855","IA","19","Iowa","131","Mitchell County"
"856","IA","19","Iowa","133","Monona County"
"857","IA","19","Iowa","135","Monroe County"
"858","IA","19","Iowa","137","Montgomery County"
"859","IA","19","Iowa","139","Muscatine County"
"860","IA","19","Iowa","141","O'Brien County"
"861","IA","19","Iowa","143","Osceola County"
"862","IA","19","Iowa","145","Page County"
"863","IA","19","Iowa","147","Palo Alto County"
"864","IA","19","Iowa","149","Plymouth County"
"865","IA","19","Iowa","151","Pocahontas County"
"866","IA","19","Iowa","153","Polk County"
"867","IA","19","Iowa","155","Pottawattamie County"
"868","IA","19","Iowa","157","Poweshiek County"
"869","IA","19","Iowa","159","Ringgold County"
"870","IA","19","Iowa","161","Sac County"
"871","IA","19","Iowa","163","Scott County"
"872","IA","19","Iowa","165","Shelby County"
"873","IA","19","Iowa","167","Sioux County"
"874","IA","19","Iowa","169","Story County"
"875","IA","19","Iowa","171","Tama County"
"876","IA","19","Iowa","173","Taylor County"
"877","IA","19","Iowa","175","Union County"
"878","IA","19","Iowa","177","Van Buren County"
"879","IA","19","Iowa","179","Wapello County"
"880","IA","19","Iowa","181","Warren County"
"881","IA","19","Iowa","183","Washington County"
"882","IA","19","Iowa","185","Wayne County"
"883","IA","19","Iowa","187","Webster County"
"884","IA","19","Iowa","189","Winnebago County"
"885","IA","19","Iowa","191","Winneshiek County"
"886","IA","19","Iowa","193","Woodbury County"
"887","IA","19","Iowa","195","Worth County"
"888","IA","19","Iowa","197","Wright County"
"889","KS","20","Kansas","001","Allen County"
"890","KS","20","Kansas","003","Anderson County"
"891","KS","20","Kansas","005","Atchison County"
"892","KS","20","Kansas","007","Barber County"
"893","KS","20","Kansas","009","Barton County"
"894","KS","20","Kansas","011","Bourbon County"
"895","KS","20","Kansas","013","Brown County"
"896","KS","20","Kansas","015","Butler County"
"897","KS","20","Kansas","017","Chase County"
"898","KS","20","Kansas","019","Chautauqua County"
"899","KS","20","Kansas","021","Cherokee County"
"900","KS","20","Kansas","023","Cheyenne County"
"901","KS","20","Kansas","025","Clark County"
"902","KS","20","Kansas","027","Clay County"
"903","KS","20","Kansas","029","Cloud County"
"904","KS","20","Kansas","031","Coffey County"
"905","KS","20","Kansas","033","Comanche County"
"906","KS","20","Kansas","035","Cowley County"
"907","KS","20","Kansas","037","Crawford County"
"908","KS","20","Kansas","039","Decatur County"
"909","KS","20","Kansas","041","Dickinson County"
"910","KS","20","Kansas","043","Doniphan County"
"911","KS","20","Kansas","045","Douglas County"
"912","KS","20","Kansas","047","Edwards County"
"913","KS","20","Kansas","049","Elk County"
"914","KS","20","Kansas","051","Ellis County"
"915","KS","20","Kansas","053","Ellsworth County"
"916","KS","20","Kansas","055","Finney County"
"917","KS","20","Kansas","057","Ford County"
"918","KS","20","Kansas","059","Franklin County"
"919","KS","20","Kansas","061","Geary County"
"920","KS","20","Kansas","063","Gove County"
"921","KS","20","Kansas","065","Graham County"
"922","KS","20","Kansas","067","Grant County"
"923","KS","20","Kansas","069","Gray County"
"924","KS","20","Kansas","071","Greeley County"
"925","KS","20","Kansas","073","Greenwood County"
"926","KS","20","Kansas","075","Hamilton County"
"927","KS","20","Kansas","077","Harper County"
"928","KS","20","Kansas","079","Harvey County"
"929","KS","20","Kansas","081","Haskell County"
"930","KS","20","Kansas","083","Hodgeman County"
"931","KS","20","Kansas","085","Jackson County"
"932","KS","20","Kansas","087","Jefferson County"
"933","KS","20","Kansas","089","Jewell County"
"934","KS","20","Kansas","091","Johnson County"
"935","KS","20","Kansas","093","Kearny County"
"936","KS","20","Kansas","095","Kingman County"
"937","KS","20","Kansas","097","Kiowa County"
"938","KS","20","Kansas","099","Labette County"
"939","KS","20","Kansas","101","Lane County"
"940","KS","20","Kansas","103","Leavenworth County"
"941","KS","20","Kansas","105","Lincoln County"
"942","KS","20","Kansas","107","Linn County"
"943","KS","20","Kansas","109","Logan County"
"944","KS","20","Kansas","111","Lyon County"
"945","KS","20","Kansas","113","McPherson County"
"946","KS","20","Kansas","115","Marion County"
"947","KS","20","Kansas","117","Marshall County"
"948","KS","20","Kansas","119","Meade County"
"949","KS","20","Kansas","121","Miami County"
"950","KS","20","Kansas","123","Mitchell County"
"951","KS","20","Kansas","125","Montgomery County"
"952","KS","20","Kansas","127","Morris County"
"953","KS","20","Kansas","129","Morton County"
"954","KS","20","Kansas","131","Nemaha County"
"955","KS","20","Kansas","133","Neosho County"
"956","KS","20","Kansas","135","Ness County"
"957","KS","20","Kansas","137","Norton County"
"958","KS","20","Kansas","139","Osage County"
"959","KS","20","Kansas","141","Osborne County"
"960","KS","20","Kansas","143","Ottawa County"
"961","KS","20","Kansas","145","Pawnee County"
"962","KS","20","Kansas","147","Phillips County"
"963","KS","20","Kansas","149","Pottawatomie County"
"964","KS","20","Kansas","151","Pratt County"
"965","KS","20","Kansas","153","Rawlins County"
"966","KS","20","Kansas","155","Reno County"
"967","KS","20","Kansas","157","Republic County"
"968","KS","20","Kansas","159","Rice County"
"969","KS","20","Kansas","161","Riley County"
"970","KS","20","Kansas","163","Rooks County"
"971","KS","20","Kansas","165","Rush County"
"972","KS","20","Kansas","167","Russell County"
"973","KS","20","Kansas","169","Saline County"
"974","KS","20","Kansas","171","Scott County"
"975","KS","20","Kansas","173","Sedgwick County"
"976","KS","20","Kansas","175","Seward County"
"977","KS","20","Kansas","177","Shawnee County"
"978","KS","20","Kansas","179","Sheridan County"
"979","KS","20","Kansas","181","Sherman County"
"980","KS","20","Kansas","183","Smith County"
"981","KS","20","Kansas","185","Stafford County"
"982","KS","20","Kansas","187","Stanton County"
"983","KS","20","Kansas","189","Stevens County"
"984","KS","20","Kansas","191","Sumner County"
"985","KS","20","Kansas","193","Thomas County"
"986","KS","20","Kansas","195","Trego County"
"987","KS","20","Kansas","197","Wabaunsee County"
"988","KS","20","Kansas","199","Wallace County"
"989","KS","20","Kansas","201","Washington County"
"990","KS","20","Kansas","203","Wichita County"
"991","KS","20","Kansas","205","Wilson County"
"992","KS","20","Kansas","207","Woodson County"
"993","KS","20","Kansas","209","Wyandotte County"
"994","KY","21","Kentucky","001","Adair County"
"995","KY","21","Kentucky","003","Allen County"
"996","KY","21","Kentucky","005","Anderson County"
"997","KY","21","Kentucky","007","Ballard County"
"998","KY","21","Kentucky","009","Barren County"
"999","KY","21","Kentucky","011","Bath County"
"1000","KY","21","Kentucky","013","Bell County"
"1001","KY","21","Kentucky","015","Boone County"
"1002","KY","21","Kentucky","017","Bourbon County"
"1003","KY","21","Kentucky","019","Boyd County"
"1004","KY","21","Kentucky","021","Boyle County"
"1005","KY","21","Kentucky","023","Bracken County"
"1006","KY","21","Kentucky","025","Breathitt County"
"1007","KY","21","Kentucky","027","Breckinridge County"
"1008","KY","21","Kentucky","029","Bullitt County"
"1009","KY","21","Kentucky","031","Butler County"
"1010","KY","21","Kentucky","033","Caldwell County"
"1011","KY","21","Kentucky","035","Calloway County"
"1012","KY","21","Kentucky","037","Campbell County"
"1013","KY","21","Kentucky","039","Carlisle County"
"1014","KY","21","Kentucky","041","Carroll County"
"1015","KY","21","Kentucky","043","Carter County"
"1016","KY","21","Kentucky","045","Casey County"
"1017","KY","21","Kentucky","047","Christian County"
"1018","KY","21","Kentucky","049","Clark County"
"1019","KY","21","Kentucky","051","Clay County"
"1020","KY","21","Kentucky","053","Clinton County"
"1021","KY","21","Kentucky","055","Crittenden County"
"1022","KY","21","Kentucky","057","Cumberland County"
"1023","KY","21","Kentucky","059","Daviess County"
"1024","KY","21","Kentucky","061","Edmonson County"
"1025","KY","21","Kentucky","063","Elliott County"
"1026","KY","21","Kentucky","065","Estill County"
"1027","KY","21","Kentucky","067","Fayette County"
"1028","KY","21","Kentucky","069","Fleming County"
"1029","KY","21","Kentucky","071","Floyd County"
"1030","KY","21","Kentucky","073","Franklin County"
"1031","KY","21","Kentucky","075","Fulton County"
"1032","KY","21","Kentucky","077","Gallatin County"
"1033","KY","21","Kentucky","079","Garrard County"
"1034","KY","21","Kentucky","081","Grant County"
"1035","KY","21","Kentucky","083","Graves County"
"1036","KY","21","Kentucky","085","Grayson County"
"1037","KY","21","Kentucky","087","Green County"
"1038","KY","21","Kentucky","089","Greenup County"
"1039","KY","21","Kentucky","091","Hancock County"
"1040","KY","21","Kentucky","093","Hardin County"
"1041","KY","21","Kentucky","095","Harlan County"
"1042","KY","21","Kentucky","097","Harrison County"
"1043","KY","21","Kentucky","099","Hart County"
"1044","KY","21","Kentucky","101","Henderson County"
"1045","KY","21","Kentucky","103","Henry County"
"1046","KY","21","Kentucky","105","Hickman County"
"1047","KY","21","Kentucky","107","Hopkins County"
"1048","KY","21","Kentucky","109","Jackson County"
"1049","KY","21","Kentucky","111","Jefferson County"
"1050","KY","21","Kentucky","113","Jessamine County"
"1051","KY","21","Kentucky","115","Johnson County"
"1052","KY","21","Kentucky","117","Kenton County"
"1053","KY","21","Kentucky","119","Knott County"
"1054","KY","21","Kentucky","121","Knox County"
"1055","KY","21","Kentucky","123","Larue County"
"1056","KY","21","Kentucky","125","Laurel County"
"1057","KY","21","Kentucky","127","Lawrence County"
"1058","KY","21","Kentucky","129","Lee County"
"1059","KY","21","Kentucky","131","Leslie County"
"1060","KY","21","Kentucky","133","Letcher County"
"1061","KY","21","Kentucky","135","Lewis County"
"1062","KY","21","Kentucky","137","Lincoln County"
"1063","KY","21","Kentucky","139","Livingston County"
"1064","KY","21","Kentucky","141","Logan County"
"1065","KY","21","Kentucky","143","Lyon County"
"1066","KY","21","Kentucky","145","McCracken County"
"1067","KY","21","Kentucky","147","McCreary County"
"1068","KY","21","Kentucky","149","McLean County"
"1069","KY","21","Kentucky","151","Madison County"
"1070","KY","21","Kentucky","153","Magoffin County"
"1071","KY","21","Kentucky","155","Marion County"
"1072","KY","21","Kentucky","157","Marshall County"
"1073","KY","21","Kentucky","159","Martin County"
"1074","KY","21","Kentucky","161","Mason County"
"1075","KY","21","Kentucky","163","Meade County"
"1076","KY","21","Kentucky","165","Menifee County"
"1077","KY","21","Kentucky","167","Mercer County"
"1078","KY","21","Kentucky","169","Metcalfe County"
"1079","KY","21","Kentucky","171","Monroe County"
"1080","KY","21","Kentucky","173","Montgomery County"
"1081","KY","21","Kentucky","175","Morgan County"
"1082","KY","21","Kentucky","177","Muhlenberg County"
"1083","KY","21","Kentucky","179","Nelson County"
"1084","KY","21","Kentucky","181","Nicholas County"
"1085","KY","21","Kentucky","183","Ohio County"
"1086","KY","21","Kentucky","185","Oldham County"
"1087","KY","21","Kentucky","187","Owen County"
"1088","KY","21","Kentucky","189","Owsley County"
"1089","KY","21","Kentucky","191","Pendleton County"
"1090","KY","21","Kentucky","193","Perry County"
"1091","KY","21","Kentucky","195","Pike County"
"1092","KY","21","Kentucky","197","Powell County"
"1093","KY","21","Kentucky","199","Pulaski County"
"1094","KY","21","Kentucky","201","Robertson County"
"1095","KY","21","Kentucky","203","Rockcastle County"
"1096","KY","21","Kentucky","205","Rowan County"
"1097","KY","21","Kentucky","207","Russell County"
"1098","KY","21","Kentucky","209","Scott County"
"1099","KY","21","Kentucky","211","Shelby County"
"1100","KY","21","Kentucky","213","Simpson County"
"1101","KY","21","Kentucky","215","Spencer County"
"1102","KY","21","Kentucky","217","Taylor County"
"1103","KY","21","Kentucky","219","Todd County"
"1104","KY","21","Kentucky","221","Trigg County"
"1105","KY","21","Kentucky","223","Trimble County"
"1106","KY","21","Kentucky","225","Union County"
"1107","KY","21","Kentucky","227","Warren County"
"1108","KY","21","Kentucky","229","Washington County"
"1109","KY","21","Kentucky","231","Wayne County"
"1110","KY","21","Kentucky","233","Webster County"
"1111","KY","21","Kentucky","235","Whitley County"
"1112","KY","21","Kentucky","237","Wolfe County"
"1113","KY","21","Kentucky","239","Woodford County"
"1114","LA","22","Louisiana","001","Acadia Parish"
"1115","LA","22","Louisiana","003","Allen Parish"
"1116","LA","22","Louisiana","005","Ascension Parish"
"1117","LA","22","Louisiana","007","Assumption Parish"
"1118","LA","22","Louisiana","009","Avoyelles Parish"
"1119","LA","22","Louisiana","011","Beauregard Parish"
"1120","LA","22","Louisiana","013","Bienville Parish"
"1121","LA","22","Louisiana","015","Bossier Parish"
"1122","LA","22","Louisiana","017","Caddo Parish"
"1123","LA","22","Louisiana","019","Calcasieu Parish"
"1124","LA","22","Louisiana","021","Caldwell Parish"
"1125","LA","22","Louisiana","023","Cameron Parish"
"1126","LA","22","Louisiana","025","Catahoula Parish"
"1127","LA","22","Louisiana","027","Claiborne Parish"
"1128","LA","22","Louisiana","029","Concordia Parish"
"1129","LA","22","Louisiana","031","De Soto Parish"
"1130","LA","22","Louisiana","033","East Baton Rouge Parish"
"1131","LA","22","Louisiana","035","East Carroll Parish"
"1132","LA","22","Louisiana","037","East Feliciana Parish"
"1133","LA","22","Louisiana","039","Evangeline Parish"
"1134","LA","22","Louisiana","041","Franklin Parish"
"1135","LA","22","Louisiana","043","Grant Parish"
"1136","LA","22","Louisiana","045","Iberia Parish"
"1137","LA","22","Louisiana","047","Iberville Parish"
"1138","LA","22","Louisiana","049","Jackson Parish"
"1139","LA","22","Louisiana","051","Jefferson Parish"
"1140","LA","22","Louisiana","053","Jefferson Davis Parish"
"1141","LA","22","Louisiana","055","Lafayette Parish"
"1142","LA","22","Louisiana","057","Lafourche Parish"
"1143","LA","22","Louisiana","059","La Salle Parish"
"1144","LA","22","Louisiana","061","Lincoln Parish"
"1145","LA","22","Louisiana","063","Livingston Parish"
"1146","LA","22","Louisiana","065","Madison Parish"
"1147","LA","22","Louisiana","067","Morehouse Parish"
"1148","LA","22","Louisiana","069","Natchitoches Parish"
"1149","LA","22","Louisiana","071","Orleans Parish"
"1150","LA","22","Louisiana","073","Ouachita Parish"
"1151","LA","22","Louisiana","075","Plaquemines Parish"
"1152","LA","22","Louisiana","077","Pointe Coupee Parish"
"1153","LA","22","Louisiana","079","Rapides Parish"
"1154","LA","22","Louisiana","081","Red River Parish"
"1155","LA","22","Louisiana","083","Richland Parish"
"1156","LA","22","Louisiana","085","Sabine Parish"
"1157","LA","22","Louisiana","087","St. Bernard Parish"
"1158","LA","22","Louisiana","089","St. Charles Parish"
"1159","LA","22","Louisiana","091","St. Helena Parish"
"1160","LA","22","Louisiana","093","St. James Parish"
"1161","LA","22","Louisiana","095","St. John the Baptist Parish"
"1162","LA","22","Louisiana","097","St. Landry Parish"
"1163","LA","22","Louisiana","099","St. Martin Parish"
"1164","LA","22","Louisiana","101","St. Mary Parish"
"1165","LA","22","Louisiana","103","St. Tammany Parish"
"1166","LA","22","Louisiana","105","Tangipahoa Parish"
"1167","LA","22","Louisiana","107","Tensas Parish"
"1168","LA","22","Louisiana","109","Terrebonne Parish"
"1169","LA","22","Louisiana","111","Union Parish"
"1170","LA","22","Louisiana","113","Vermilion Parish"
"1171","LA","22","Louisiana","115","Vernon Parish"
"1172","LA","22","Louisiana","117","Washington Parish"
"1173","LA","22","Louisiana","119","Webster Parish"
"1174","LA","22","Louisiana","121","West Baton Rouge Parish"
"1175","LA","22","Louisiana","123","West Carroll Parish"
"1176","LA","22","Louisiana","125","West Feliciana Parish"
"1177","LA","22","Louisiana","127","Winn Parish"
"1178","ME","23","Maine","001","Androscoggin County"
"1179","ME","23","Maine","003","Aroostook County"
"1180","ME","23","Maine","005","Cumberland County"
"1181","ME","23","Maine","007","Franklin County"
"1182","ME","23","Maine","009","Hancock County"
"1183","ME","23","Maine","011","Kennebec County"
"1184","ME","23","Maine","013","Knox County"
"1185","ME","23","Maine","015","Lincoln County"
"1186","ME","23","Maine","017","Oxford County"
"1187","ME","23","Maine","019","Penobscot County"
"1188","ME","23","Maine","021","Piscataquis County"
"1189","ME","23","Maine","023","Sagadahoc County"
"1190","ME","23","Maine","025","Somerset County"
"1191","ME","23","Maine","027","Waldo County"
"1192","ME","23","Maine","029","Washington County"
"1193","ME","23","Maine","031","York County"
"1194","MD","24","Maryland","001","Allegany County"
"1195","MD","24","Maryland","003","Anne Arundel County"
"1196","MD","24","Maryland","005","Baltimore County"
"1197","MD","24","Maryland","009","Calvert County"
"1198","MD","24","Maryland","011","Caroline County"
"1199","MD","24","Maryland","013","Carroll County"
"1200","MD","24","Maryland","015","Cecil County"
"1201","MD","24","Maryland","017","Charles County"
"1202","MD","24","Maryland","019","Dorchester County"
"1203","MD","24","Maryland","021","Frederick County"
"1204","MD","24","Maryland","023","Garrett County"
"1205","MD","24","Maryland","025","Harford County"
"1206","MD","24","Maryland","027","Howard County"
"1207","MD","24","Maryland","029","Kent County"
"1208","MD","24","Maryland","031","Montgomery County"
"1209","MD","24","Maryland","033","Prince George's County"
"1210","MD","24","Maryland","035","Queen Anne's County"
"1211","MD","24","Maryland","037","St. Mary's County"
"1212","MD","24","Maryland","039","Somerset County"
"1213","MD","24","Maryland","041","Talbot County"
"1214","MD","24","Maryland","043","Washington County"
"1215","MD","24","Maryland","045","Wicomico County"
"1216","MD","24","Maryland","047","Worcester County"
"1217","MD","24","Maryland","510","Baltimore city"
"1218","MA","25","Massachusetts","001","Barnstable County"
"1219","MA","25","Massachusetts","003","Berkshire County"
